index,store_ID,day_of_week,date,nb_customers_on_day,open,promotion,state_holiday,school_holiday,sales
17306,41,5,28/02/2014,433,1,0,0,0,4216.628726378898
617975,894,1,07/07/2014,958,1,0,0,1,7636.97627958731
668657,169,6,03/05/2014,801,1,0,0,0,6529.01541852107
460228,1012,1,09/06/2014,0,0,0,a,0,0.0
26534,310,4,29/08/2013,868,1,1,0,0,8317.216738648247
8504,1003,3,22/01/2014,847,1,1,0,0,8071.125394436705
253700,970,3,28/08/2013,429,1,1,0,0,5663.065024658339
586553,239,5,27/09/2013,627,1,1,0,0,6898.6946064515505
463307,998,1,16/03/2015,647,1,1,0,0,7108.6229349588975
245670,278,5,14/06/2013,692,1,0,0,0,5752.121881651168
291128,49,2,26/05/2015,539,1,0,0,1,5222.042136729113
615053,603,3,28/08/2013,0,0,1,0,1,0.0
263461,658,2,30/04/2013,824,1,1,0,0,7890.876181573549
42414,1072,3,06/02/2013,786,1,1,0,0,7548.944435297919
527688,1028,2,22/10/2013,587,1,1,0,1,6763.97708330286
697845,288,4,18/06/2015,489,1,1,0,0,6277.780568997841
28136,111,1,30/03/2015,838,1,1,0,1,8354.254259615089
245444,581,2,14/07/2015,703,1,1,0,0,7606.169377725397
394116,979,7,12/05/2013,0,0,0,0,0,0.0
601504,644,7,22/02/2015,0,0,0,0,0,0.0
349857,589,1,03/06/2013,577,1,1,0,0,6443.807506301964
658989,295,2,25/02/2014,619,1,0,0,0,5336.684609512449
73913,388,1,18/02/2013,1586,1,1,0,0,12398.991709656199
579219,9,6,04/10/2014,621,1,0,0,0,5644.800198590616
628094,445,4,29/08/2013,1381,1,1,0,1,11490.340375075873
430442,204,4,05/09/2013,445,1,0,0,1,4442.163508549216
694123,296,1,06/10/2014,1011,1,1,0,0,9405.180425411381
637678,497,7,24/05/2015,0,0,0,0,0,0.0
697006,481,1,18/02/2013,523,1,1,0,0,5975.366147656925
174454,1100,6,06/12/2014,569,1,0,0,0,5414.06721658801
290329,588,6,14/12/2013,614,1,0,0,0,5523.415778836701
79977,290,2,07/01/2014,918,1,1,0,1,8553.64013885305
561228,1107,4,28/05/2015,635,1,0,0,1,5804.780946192157
645402,1019,6,25/01/2014,820,1,0,0,0,6510.871536641149
187053,945,5,17/01/2014,545,1,0,0,0,4838.594743058085
545699,770,7,26/10/2014,0,0,0,0,0,0.0
101633,1041,4,15/08/2013,0,0,1,a,1,0.0
281213,433,3,31/07/2013,898,1,1,0,1,8533.78733616491
303302,190,2,19/11/2013,738,1,1,0,0,7639.866106170288
358148,843,3,29/07/2015,962,1,1,0,1,9264.028537254198
686634,937,3,27/03/2013,689,1,1,0,1,7103.8188684617635
66159,333,7,09/06/2013,0,0,0,0,0,0.0
668588,302,3,01/10/2014,337,1,1,0,0,5325.7054676920525
402857,329,7,29/03/2015,0,0,0,0,0,0.0
354382,1034,6,08/11/2014,290,1,0,0,0,3690.270165116235
12107,734,6,10/01/2015,289,1,0,0,0,3455.4989152137423
469435,892,4,10/10/2013,861,1,1,0,0,8330.922604212828
500089,96,4,04/04/2013,532,1,0,0,1,4764.387028323661
290988,578,2,23/06/2015,762,1,0,0,0,6533.021508104459
178794,593,3,09/04/2014,1035,1,0,0,0,7910.47378973983
624708,958,2,06/05/2014,595,1,1,0,0,6689.1235995301395
677489,944,5,05/09/2014,1135,1,1,0,1,10185.85812741256
298677,524,5,15/11/2013,913,1,0,0,0,7291.118186049629
703190,311,1,23/12/2013,1049,1,0,0,1,8236.97408924991
130811,501,3,18/02/2015,615,1,1,0,1,6950.532399038086
110239,1039,3,31/07/2013,1233,1,1,0,1,10558.166041028278
624648,511,1,14/07/2014,863,1,1,0,0,8399.980534142407
217090,58,4,30/07/2015,594,1,1,0,0,6968.43769174238
110364,963,5,24/07/2015,717,1,0,0,1,6375.944411777717
678970,860,4,23/01/2014,638,1,1,0,0,6809.463971855177
418148,114,1,08/06/2015,515,1,0,0,0,5020.782309968839
445220,20,3,13/02/2013,753,1,0,0,1,6030.774641340016
126944,33,4,20/06/2013,743,1,1,0,0,7469.18840715196
349411,255,2,19/02/2013,621,1,1,0,0,6568.881627741212
630781,458,7,21/09/2014,0,0,0,0,0,0.0
463948,963,6,24/08/2013,354,1,0,0,0,3803.5867277740035
452373,167,7,07/06/2015,0,0,0,0,0,0.0
324245,849,6,18/04/2015,861,1,0,0,0,7043.844283759943
222694,208,7,29/06/2014,0,0,0,0,0,0.0
48646,85,6,09/11/2013,687,1,0,0,0,5917.56289109803
626354,341,7,03/08/2014,0,0,0,0,0,0.0
651600,841,5,13/03/2015,425,1,0,0,0,4362.144348930335
85679,234,3,27/11/2013,787,1,0,0,0,6545.420144875243
183869,333,7,12/10/2014,0,0,0,0,0,0.0
283159,78,7,14/04/2013,0,0,0,0,0,0.0
634703,764,7,12/01/2014,0,0,0,0,0,0.0
706142,5,7,08/09/2013,0,0,0,0,0,0.0
522728,547,6,04/04/2015,688,1,0,0,0,5980.090449539246
663580,705,6,03/05/2014,686,1,0,0,0,5834.07944520982
46119,244,5,27/12/2013,534,1,0,0,1,5130.106202688243
250823,513,3,10/12/2014,1681,1,0,0,0,12139.03262200451
613782,894,6,22/03/2014,753,1,0,0,0,6182.948870068416
200809,974,2,05/02/2013,1806,1,1,0,0,13711.41520010092
269386,814,7,15/06/2014,0,0,0,0,0,0.0
288820,989,5,20/03/2015,637,1,1,0,0,7053.430409459805
365858,135,7,22/09/2013,0,0,0,0,0,0.0
616253,425,1,13/04/2015,590,1,1,0,0,6800.689187667449
260287,875,6,10/08/2013,352,1,0,0,0,3773.1724712596624
168584,914,7,08/06/2014,0,0,0,0,0,0.0
667415,1017,4,03/10/2013,0,0,0,a,0,0.0
666578,880,1,25/05/2015,0,0,0,a,0,0.0
443663,813,1,17/03/2014,845,1,1,0,0,8133.374281036784
103282,374,1,05/05/2014,1097,1,1,0,0,9721.361023678735
659814,883,3,22/07/2015,417,1,0,0,1,4560.449614875484
204523,348,4,22/08/2013,665,1,0,0,1,5753.421874990803
105679,529,5,26/04/2013,777,1,1,0,0,7601.622181170445
571093,758,6,31/08/2013,415,1,0,0,0,4181.369146454439
41097,698,6,17/08/2013,1706,1,0,0,0,11964.452398561989
139328,1115,2,05/11/2013,411,1,1,0,0,5645.502359863138
338773,216,2,20/08/2013,676,1,0,0,1,5817.275666782749
196518,753,7,27/07/2014,0,0,0,0,0,0.0
283593,736,1,14/04/2014,641,1,1,0,1,7010.235975516902
260425,229,5,26/06/2015,653,1,0,0,0,5878.270581014105
8772,1078,6,25/04/2015,438,1,0,0,0,4496.852693025896
165827,715,4,19/06/2014,688,1,1,0,0,7308.574836582877
711567,748,2,12/08/2014,344,1,0,0,1,3973.60863200936
25887,202,7,08/12/2013,0,0,0,0,0,0.0
46929,626,5,06/02/2015,922,1,1,0,0,8716.894329680887
252401,364,2,10/06/2014,660,1,0,0,0,5726.567988565774
544688,791,6,14/02/2015,831,1,0,0,0,6776.439357398194
630754,8,6,07/09/2013,307,1,0,0,0,3537.753782052838
355922,33,1,20/10/2014,932,1,1,0,0,8946.118039854278
553915,54,1,25/11/2013,560,1,0,0,0,5171.0586179880775
491425,59,2,03/06/2014,691,1,1,0,0,7305.756842818053
42394,681,1,29/12/2014,431,1,0,0,1,4683.359916959191
178531,267,5,13/12/2013,1510,1,0,0,0,10936.564276764868
63227,39,1,07/01/2013,1046,1,1,0,0,9080.972903735703
513313,557,2,30/07/2013,721,1,1,0,1,7462.881057023304
522520,1058,4,29/08/2013,678,1,1,0,1,7242.166555616364
492008,99,1,09/02/2015,431,1,0,0,0,4352.724892611906
26376,641,4,13/02/2014,560,1,0,0,0,4964.442171881674
141308,537,5,13/02/2015,646,1,0,0,0,5657.189706200152
695853,198,5,02/05/2014,493,1,1,0,1,6140.61381954758
699596,994,6,20/06/2015,257,1,0,0,0,3477.418629863183
11724,1034,5,14/02/2014,796,1,0,0,0,6391.880819939484
475449,1068,4,09/10/2014,293,1,1,0,0,5070.290300524619
77094,264,3,07/08/2013,837,1,0,0,0,6700.061885002593
596587,427,2,28/05/2013,829,1,1,0,1,8032.017643420899
424708,663,1,03/02/2014,803,1,1,0,0,7820.802868450992
133400,452,2,09/06/2015,438,1,0,0,0,4556.786526318465
372317,78,4,15/01/2015,502,1,1,0,0,6150.209552464483
469875,487,5,21/11/2014,640,1,0,0,0,5822.3119336927775
489986,960,3,20/05/2015,614,1,1,0,0,6995.323806376138
76537,209,4,14/11/2013,582,1,0,0,0,5289.601994821627
228691,506,5,28/06/2013,794,1,0,0,0,6386.828288871038
500104,789,4,07/05/2015,522,1,1,0,0,6422.355786619766
351509,257,2,02/04/2013,916,1,0,0,1,7082.250542246969
403418,367,1,27/10/2014,520,1,0,0,0,5064.576091414143
141754,264,2,29/07/2014,813,1,1,0,1,8190.576947991271
708723,464,3,29/04/2015,1234,1,1,0,0,10713.277396496676
606514,459,5,06/06/2014,1228,1,1,0,0,10554.733209285128
573456,841,3,10/12/2014,411,1,0,0,0,4464.522308044892
412036,675,4,21/11/2013,675,1,1,0,0,7261.7803960116
454167,150,2,05/05/2015,824,1,1,0,0,8244.69973696454
536326,808,5,26/06/2015,585,1,0,0,0,5467.351918534376
195050,4,2,11/03/2014,1092,1,0,0,0,8217.098364638456
401658,104,7,08/03/2015,0,0,0,0,0,0.0
666654,241,1,08/07/2013,620,1,0,0,0,5349.616794575297
549369,17,5,15/03/2013,823,1,0,0,0,6423.732884100347
525044,844,1,15/12/2014,582,1,1,0,0,6905.430241999333
92889,1112,5,11/04/2014,700,1,0,0,0,5888.713429662224
417990,639,2,24/06/2014,418,1,0,0,0,4282.50939735875
560400,968,1,02/12/2013,1339,1,1,0,0,11289.846297020616
332572,329,6,09/11/2013,429,1,0,0,0,4358.489142277918
380004,365,2,21/01/2014,571,1,1,0,0,6401.969886096718
380320,682,2,07/10/2014,2045,1,1,0,0,15654.87043609895
485277,1084,5,08/05/2015,810,1,1,0,0,8164.026353044377
214984,1107,4,23/07/2015,590,1,0,0,0,5534.079304680345
347030,601,3,01/01/2014,0,0,0,a,1,0.0
554331,450,5,02/08/2013,1138,1,1,0,1,9986.562794253987
180182,808,3,20/08/2014,589,1,1,0,1,6865.620274664427
91585,226,5,31/05/2013,1038,1,1,0,0,9225.810852265451
337287,224,6,01/06/2013,432,1,0,0,0,4163.943048709596
5922,364,2,10/12/2013,592,1,0,0,0,5385.234816109994
668590,483,1,27/05/2013,787,1,1,0,0,7703.8008644231595
162038,536,6,01/11/2014,0,0,0,a,0,0.0
570046,346,5,05/12/2014,857,1,1,0,0,8554.141932510654
125515,1010,3,10/06/2015,618,1,0,0,0,5645.821569981228
631827,927,5,24/01/2014,774,1,1,0,0,7632.610469207517
488238,476,3,10/04/2013,670,1,1,0,0,6934.082821629592
595013,309,1,06/04/2015,0,0,0,b,1,0.0
669612,190,5,21/03/2014,684,1,1,0,0,7165.700607972511
522340,1065,6,25/04/2015,320,1,0,0,0,3783.787955193431
145188,429,7,18/05/2014,0,0,0,0,0,0.0
29075,893,7,09/03/2014,0,0,0,0,0,0.0
620257,113,6,08/06/2013,789,1,0,0,0,6330.430233478255
423909,184,6,21/06/2014,486,1,0,0,0,4689.500542659895
5513,885,4,09/10/2014,862,1,1,0,1,8581.817541347351
157741,331,6,18/01/2014,597,1,0,0,0,5154.135833817825
403411,805,5,06/03/2015,557,1,1,0,0,6551.668275395234
668630,379,4,26/06/2014,432,1,0,0,0,4369.728643243259
679924,454,5,31/10/2014,0,0,0,a,1,0.0
127691,780,6,26/01/2013,263,1,0,0,0,2973.2171448927256
350679,712,5,24/05/2013,501,1,0,0,1,4643.6802052517305
176758,876,7,06/07/2014,0,0,0,0,0,0.0
468908,675,3,25/12/2013,0,0,0,c,1,0.0
491932,1112,2,17/03/2015,777,1,1,0,0,7895.511903268867
528951,645,1,18/05/2015,1573,1,1,0,0,12787.867186855932
708502,271,5,15/05/2015,788,1,0,0,1,6712.328695664124
225772,664,3,03/04/2013,537,1,0,0,0,4720.187560157501
646442,680,1,05/08/2013,823,1,0,0,0,6612.842639118084
65737,534,4,21/03/2013,503,1,1,0,0,5898.875530483783
495271,3,5,30/05/2014,965,1,0,0,0,7555.402200285636
678378,877,1,30/12/2013,1155,1,0,0,1,8886.68797574786
540127,674,4,11/09/2014,898,1,0,0,0,7287.413367005589
655764,396,4,05/09/2013,1204,1,0,0,0,8955.636029095273
668040,931,6,06/04/2013,251,1,0,0,0,2995.839526318421
5574,578,3,03/09/2014,909,1,1,0,0,8744.43461872387
540911,409,5,11/07/2014,467,1,0,0,0,4602.03360588639
234996,206,6,18/05/2013,498,1,0,0,0,4544.591503064788
144721,108,6,21/12/2013,1180,1,0,0,0,8952.873558579886
454454,760,7,19/07/2015,0,0,0,0,0,0.0
42681,922,5,06/06/2014,750,1,1,0,0,7666.216728912899
685198,1080,3,04/12/2013,920,1,1,0,0,8760.48053035041
245786,845,7,13/01/2013,0,0,0,0,0,0.0
489190,1014,3,26/11/2014,1417,1,1,0,0,11925.230300922412
452872,554,6,02/03/2013,345,1,0,0,0,3518.1971626208397
438242,971,5,12/09/2014,882,1,0,0,0,7192.035795285599
173708,736,3,03/07/2013,550,1,1,0,0,6321.088921400777
500897,1113,3,13/03/2013,617,1,0,0,0,5176.272708861274
252009,345,6,17/01/2015,313,1,0,0,0,3609.693238133157
489277,358,1,27/01/2014,974,1,0,0,0,7444.099793513364
217799,27,6,31/08/2013,909,1,0,0,0,7166.572370939539
570087,210,3,27/02/2013,266,1,0,0,0,3033.095377596037
277343,1087,6,21/09/2013,530,1,0,0,0,4903.6536916263285
246393,344,1,11/05/2015,1258,1,0,0,1,9547.265114408394
333826,116,1,24/02/2014,764,1,0,0,0,6211.599055642495
273126,385,4,09/05/2013,0,0,0,a,0,0.0
633257,139,2,07/07/2015,402,1,0,0,0,4377.063303068047
536436,837,3,20/03/2013,274,1,1,0,0,4513.7373329753755
392807,151,6,22/03/2014,642,1,0,0,0,5512.184582785354
9658,325,5,05/06/2015,727,1,1,0,0,7698.9766465695575
672437,1096,7,10/02/2013,0,0,0,0,0,0.0
495729,255,5,04/07/2014,595,1,1,0,0,6767.385846322984
463735,916,6,27/07/2013,581,1,0,0,0,5138.8171312647755
639793,784,4,23/01/2014,797,1,1,0,0,7770.288491476851
480953,632,5,15/02/2013,807,1,0,0,0,6286.605844198202
410159,391,1,18/02/2013,950,1,1,0,0,8555.693631169328
615202,398,2,17/02/2015,615,1,1,0,0,6876.118323336646
293906,929,1,05/05/2014,904,1,1,0,0,8555.077172817197
392923,294,1,10/02/2014,946,1,0,0,0,7293.082356426283
196232,319,1,07/07/2014,783,1,0,0,0,6506.360112544149
596255,75,6,07/03/2015,621,1,0,0,0,5538.70192995586
549235,178,5,14/06/2013,943,1,0,0,0,7268.895179921936
230156,779,4,07/03/2013,807,1,1,0,0,7717.595255128224
597117,737,2,25/11/2014,1077,1,1,0,0,9869.327816130884
685371,305,5,21/02/2014,502,1,1,0,0,6025.448597899231
646858,454,6,11/01/2014,257,1,0,0,0,3090.3783146690694
251679,218,5,08/11/2013,693,1,1,0,0,7353.533742031141
67256,820,3,05/06/2013,1138,1,1,0,0,9836.504816545465
241647,898,1,01/07/2013,1057,1,1,0,0,9382.231780691829
84242,125,4,03/07/2014,1877,1,1,0,0,14513.102045974345
264455,829,4,10/10/2013,808,1,1,0,0,8010.647764338937
700950,451,6,06/06/2015,482,1,0,0,0,4818.747555450245
466720,78,2,27/01/2015,519,1,1,0,0,6268.649286798842
220602,301,7,08/03/2015,0,0,0,0,0,0.0
437208,781,2,12/02/2013,670,1,0,0,0,5454.798080553068
88172,255,3,01/07/2015,698,1,1,0,1,7632.040432391281
441975,450,7,09/11/2014,0,0,0,0,0,0.0
66246,132,3,28/01/2015,603,1,1,0,0,6777.563865784323
400714,704,2,01/04/2014,1343,1,1,0,0,11162.242729053425
629670,956,4,28/11/2013,512,1,0,0,0,4884.92590282805
354403,1105,1,13/10/2014,425,1,0,0,1,4545.275038052234
229713,395,5,08/05/2015,583,1,1,0,0,6792.283170942916
392982,224,2,12/02/2013,342,1,0,0,0,3472.719826239103
16858,291,6,28/03/2015,456,1,0,0,0,4569.1125015422
201905,86,3,05/06/2013,673,1,1,0,0,7026.546315765008
53626,963,4,23/05/2013,1106,1,0,0,0,8225.233641318453
475129,246,2,04/02/2014,1058,1,1,0,0,9363.057025142829
504712,846,4,26/09/2013,786,1,1,0,0,7858.209953680402
600087,476,3,24/09/2014,560,1,0,0,0,5261.925138728402
230229,773,1,15/06/2015,921,1,1,0,0,8884.395142866939
675976,1108,2,17/12/2013,1101,1,1,0,0,9871.268564234662
137686,147,1,30/06/2014,1199,1,1,0,0,10410.908623009513
582562,929,1,05/08/2013,1015,1,0,0,0,7773.08356847259
323476,619,5,09/05/2014,483,1,1,0,0,6016.2439079185715
136418,719,7,19/07/2015,0,0,0,0,0,0.0
111652,131,5,22/11/2013,614,1,1,0,0,6894.471356474096
678755,502,6,30/05/2015,1380,1,0,0,0,10236.270910425112
67477,1006,1,08/07/2013,766,1,0,0,0,6231.883334605314
564828,120,2,20/08/2013,558,1,0,0,0,5031.106025641726
570369,240,7,07/09/2014,0,0,0,0,0,0.0
123695,874,2,09/12/2014,477,1,0,0,0,4862.045955117617
230390,190,1,30/09/2013,695,1,0,0,0,5912.518291826185
394879,790,7,29/03/2015,0,0,0,0,0,0.0
359641,1059,4,19/06/2014,1106,1,1,0,0,9834.516026531754
413992,509,6,15/06/2013,367,1,0,0,0,3789.4815642512403
281975,1057,3,17/09/2014,592,1,1,0,0,6847.156914487714
197809,990,3,28/01/2015,528,1,1,0,0,6324.344752755249
383747,130,1,04/08/2014,677,1,1,0,1,7376.450608999294
337889,571,6,28/02/2015,782,1,0,0,0,6498.664617052767
654060,675,2,19/02/2013,521,1,1,0,0,5964.589477035683
604564,424,6,16/05/2015,811,1,0,0,0,6779.52015941072
174211,722,6,10/01/2015,1081,1,0,0,0,8241.49274880113
197231,891,4,24/07/2014,936,1,0,0,1,7526.28793711093
514692,244,3,03/09/2014,566,1,1,0,0,6671.712541804067
15349,338,7,17/08/2014,0,0,0,0,1,0.0
206461,532,1,25/11/2013,1311,1,0,0,0,9709.292669786199
10577,762,1,26/08/2013,431,1,1,0,1,5745.6374261952005
497421,523,2,05/08/2014,1627,1,1,0,1,13118.535213094205
415599,947,5,20/06/2014,1197,1,1,0,1,10458.835959375196
51571,584,2,12/08/2014,325,1,0,0,1,3858.7931233753334
609730,456,4,18/12/2014,1239,1,1,0,0,10879.557189312938
296632,905,1,08/04/2013,1936,1,1,0,0,14581.803104775201
423520,186,6,07/02/2015,399,1,0,0,0,4156.733059600403
290548,798,4,04/06/2015,984,1,1,a,0,7600.944772663293
419665,276,3,11/03/2015,431,1,0,0,0,4395.783533187001
420538,856,3,02/01/2013,1001,1,0,0,1,7474.577982978721
217544,538,2,20/01/2015,542,1,0,0,0,4997.449780427327
132638,904,7,22/02/2015,0,0,0,0,0,0.0
161231,1093,5,16/08/2013,921,1,1,0,1,8693.57724072336
60960,211,7,17/02/2013,0,0,0,0,0,0.0
669836,1073,1,26/01/2015,868,1,1,0,0,8376.319720368076
468622,1092,7,01/03/2015,0,0,0,0,0,0.0
305160,641,4,25/07/2013,439,1,0,0,1,4351.208835785801
2335,835,3,05/02/2014,693,1,1,0,0,7158.699847460724
3194,87,7,29/12/2013,0,0,0,0,0,0.0
412316,979,5,04/07/2014,642,1,1,0,0,7051.403157154506
98287,295,1,04/05/2015,786,1,1,0,0,8013.759547303605
695502,1103,2,03/06/2014,459,1,1,0,0,5903.799053181312
630407,155,4,29/08/2013,571,1,1,0,1,6595.573954361491
571087,744,3,06/05/2015,820,1,1,0,0,8221.837223329232
432742,93,4,17/07/2014,634,1,1,0,1,7093.183929513965
71057,753,3,24/04/2013,756,1,1,0,0,7472.102484736592
256949,904,7,08/09/2013,0,0,0,0,0,0.0
497297,980,1,18/11/2013,801,1,1,0,0,8019.260988721857
362059,1081,2,05/05/2015,786,1,1,0,0,8015.068719696486
114603,581,2,09/06/2015,521,1,0,0,0,5058.349011404032
537324,23,7,27/01/2013,0,0,0,0,0,0.0
302542,1095,5,11/10/2013,676,1,1,0,0,7214.291297800606
477958,844,3,03/06/2015,664,1,1,0,0,7315.654246839345
372155,343,1,12/05/2014,572,1,0,0,0,5156.9689449414145
497614,714,2,03/12/2013,364,1,1,0,0,5399.307000035071
115863,397,1,01/07/2013,1027,1,1,0,0,9200.944135480153
536522,967,2,19/08/2014,1075,1,1,0,1,9801.17095470021
60343,188,5,04/01/2013,370,1,0,0,1,3664.1128568128916
150664,302,1,08/06/2015,276,1,0,0,0,3576.5240697826957
7299,281,6,03/08/2013,683,1,0,0,0,5764.215283344674
114384,684,6,31/08/2013,731,1,0,0,0,6090.93234268378
693342,690,1,30/03/2015,1007,1,1,0,1,9375.50799430738
547500,357,4,25/04/2013,946,1,1,0,0,8621.566743469797
24623,1071,3,07/05/2014,748,1,1,0,0,7614.9997625023825
664784,961,5,03/10/2014,0,0,1,a,0,0.0
337487,155,4,04/06/2015,0,0,1,a,1,0.0
670167,730,5,31/05/2013,1429,1,1,0,0,11588.593161523866
224544,172,2,03/02/2015,881,1,1,0,0,8465.207030713034
108066,310,2,24/09/2013,780,1,1,0,0,7819.334079852386
694229,913,6,12/04/2014,1103,1,0,0,0,8325.319969398202
234270,544,3,09/01/2013,2176,1,1,0,0,15912.092551493319
172277,1000,2,05/03/2013,893,1,1,0,0,8234.668159949186
562833,16,1,27/04/2015,1070,1,1,0,0,9719.619924553961
467388,1026,1,18/02/2013,1630,1,1,0,0,12664.880255966622
481994,568,7,20/04/2014,0,0,0,0,1,0.0
74511,897,2,24/03/2015,281,1,0,0,0,3506.3645482360735
180279,515,5,05/09/2014,887,1,1,0,0,8614.10869035445
563513,600,1,15/09/2014,726,1,1,0,0,7654.2900516473455
673266,413,5,11/04/2014,936,1,0,0,0,7314.842905327212
361359,233,5,17/04/2015,1064,1,1,0,0,9670.270671582839
570560,594,2,14/07/2015,489,1,1,0,0,6312.98417521565
429539,239,2,16/12/2014,603,1,1,0,0,7033.640766040364
549400,390,6,13/06/2015,886,1,0,0,0,7269.252051050484
150021,100,3,14/08/2013,853,1,1,0,1,8280.040233457868
696001,360,5,11/10/2013,886,1,1,0,1,8556.409717590606
441003,1084,4,12/12/2013,827,1,0,0,0,6807.939715053653
704418,525,4,05/12/2013,1058,1,1,0,0,9595.712870716874
230374,1042,2,02/09/2014,586,1,1,0,0,6791.261799552303
538264,734,5,31/05/2013,850,1,1,0,0,8089.741608939134
287032,686,5,10/04/2015,695,1,0,0,1,6103.350837754377
347925,474,5,25/10/2013,810,1,1,0,1,8115.476096554659
565729,1089,4,30/04/2015,1343,1,1,0,0,11373.265013158554
622490,448,6,15/06/2013,490,1,0,0,0,4532.760909618984
87673,349,6,31/01/2015,807,1,0,0,0,6613.224876118416
678101,943,7,20/07/2014,0,0,0,0,0,0.0
523800,358,6,02/03/2013,1247,1,0,0,0,8968.912361984258
148824,820,5,11/10/2013,1186,1,1,0,0,10296.181266398518
214350,560,5,15/08/2014,1511,1,0,0,1,11029.625547920878
24194,1062,5,12/07/2013,514,1,0,0,1,4787.408707707538
622560,849,1,09/09/2013,1038,1,1,0,0,9358.770242779341
412622,1095,5,06/12/2013,887,1,1,0,0,8563.682465403399
393964,694,3,24/07/2013,621,1,0,0,0,5376.606474368309
499205,205,3,22/10/2014,823,1,1,0,1,8363.162843679602
197329,573,7,17/02/2013,0,0,0,0,0,0.0
343824,804,5,18/01/2013,416,1,0,0,0,3887.310756329098
609826,856,3,09/01/2013,952,1,1,0,0,8515.556626858306
339822,252,3,30/01/2013,709,1,0,0,0,5673.596826610621
74602,457,3,21/05/2014,410,1,1,0,0,5590.820706618077
449064,665,6,14/03/2015,753,1,0,0,0,6345.5317756371805
102407,422,3,06/03/2013,494,1,1,0,0,5824.851651027217
259790,57,1,25/02/2013,844,1,0,0,0,6523.285663887975
18737,125,2,30/07/2013,1818,1,1,0,1,14091.965950262442
136994,947,4,04/09/2014,997,1,1,0,1,9350.625787046098
225299,279,7,22/09/2013,0,0,0,0,0,0.0
230115,156,3,04/02/2015,702,1,1,0,1,7457.938156651624
395685,869,7,01/06/2014,0,0,0,0,0,0.0
587529,234,3,04/12/2013,1147,1,1,0,0,10132.223712451872
184611,123,1,17/03/2014,1314,1,1,0,0,10967.504467845487
31771,640,5,07/03/2014,950,1,1,0,0,8754.78931534884
640775,110,1,14/01/2013,581,1,0,0,0,4879.156115421618
507006,733,1,06/10/2014,3555,1,1,0,1,24851.477642667363
134574,808,2,12/05/2015,606,1,0,0,0,5535.484560893034
221934,914,1,09/09/2013,1406,1,1,0,0,11582.56535737554
297296,393,3,02/01/2013,474,1,0,0,1,4289.958348760847
382099,902,7,05/01/2014,0,0,0,0,0,0.0
552080,441,4,27/02/2014,533,1,0,0,0,4819.611704691488
140685,391,7,01/09/2013,0,0,0,0,0,0.0
419236,798,5,11/01/2013,984,1,1,0,0,8711.54845986981
672815,798,6,10/08/2013,343,1,0,0,0,3718.7861776961945
136295,637,2,31/03/2015,648,1,1,0,1,7207.408345667587
625267,621,2,14/10/2014,745,1,0,0,1,6480.319092702644
703298,44,1,02/02/2015,835,1,1,0,1,8259.028372304165
595487,1008,1,07/01/2013,888,1,1,0,0,8126.1913056210615
515101,868,2,05/11/2013,614,1,1,0,0,6872.215425795235
702585,695,1,12/05/2014,432,1,0,0,0,4310.959933953767
598063,107,4,27/06/2013,796,1,0,0,1,6470.709862800839
619523,916,7,18/05/2014,0,0,0,0,0,0.0
306390,554,6,29/03/2014,440,1,0,0,0,4300.678645110456
435450,319,7,07/04/2013,0,0,0,0,0,0.0
150532,448,5,10/07/2015,661,1,0,0,1,6019.212393882393
403221,886,4,10/10/2013,650,1,1,0,0,7055.866166224296
703213,86,7,26/07/2015,0,0,0,0,0,0.0
243491,955,1,07/01/2013,500,1,1,0,0,5781.537760883803
522874,480,4,22/08/2013,553,1,0,0,0,5003.50976289215
455877,522,7,01/09/2013,0,0,0,0,0,0.0
652038,498,1,10/02/2014,888,1,0,0,0,6942.592909017054
559612,989,6,20/07/2013,401,1,0,0,0,4041.9270532448427
502957,170,4,23/01/2014,459,1,1,0,0,5727.7810220923275
207079,864,7,10/08/2014,0,0,0,0,0,0.0
701479,506,3,05/03/2014,1082,1,1,0,0,9549.836609494349
378895,512,7,08/02/2015,1385,1,0,0,0,10116.362837949302
39102,901,4,02/01/2014,707,1,0,0,1,5871.015344616433
189980,624,6,13/12/2014,510,1,0,0,0,5066.699054421915
55627,136,1,13/04/2015,539,1,1,0,0,6492.500190807623
440244,854,6,16/11/2013,914,1,0,0,0,7298.470279949601
393373,806,1,06/01/2014,0,0,1,a,0,0.0
168711,1085,2,12/03/2013,704,1,0,0,0,5700.697707582265
426376,1068,4,30/04/2015,434,1,1,0,0,5880.249363245734
550128,770,4,19/03/2015,819,1,1,0,0,8151.932951350929
428101,884,5,25/10/2013,733,1,1,0,0,7577.066237202904
111192,95,5,27/09/2013,1005,1,1,0,0,9182.918936118309
